,year,month,institution_name,population_felons,civil_addict,total_population,designed_capacity,percent_occupied,staffed_capacity,source_pdf_name
4533,2006,11,"COR (CA SP, CORCORAN)",5432,0,5432,3116,174.3,5087,TPOP1Ad0611.pdf
4534,2006,11,CEN (CENTINELA SP),4944,0,4944,2308,214.2,4956,TPOP1Ad0611.pdf
4535,2006,11,CAL (CALIPATRIA SP),4191,0,4191,2308,181.6,4318,TPOP1Ad0611.pdf
4536,2006,11,"CRC (CAL REHAB CTR, MEN)",3114,821,3935,1814,216.9,4000,TPOP1Ad0611.pdf
4537,2006,11,CMC (CA MEN'S COLONY),6526,0,6526,3840,169.9,6574,TPOP1Ad0611.pdf
4538,2006,11,CMF (CA MEDICAL FAC),3055,0,3055,2307,132.4,3316,TPOP1Ad0611.pdf
4539,2006,11,CIM (CA INSTITUTION FOR MEN),6514,18,6532,3207,203.7,6464,TPOP1Ad0611.pdf
4540,2006,11,CCI (CA CORRECTIONAL INSTITUTION),5829,1,5830,2757,211.5,5896,TPOP1Ad0611.pdf
4541,2006,11,CCC (CA CORRECTIONAL CENTER),6165,0,6165,3883,158.8,6174,TPOP1Ad0611.pdf
4542,2006,11,ASP (AVENAL SP),7649,0,7649,2920,262.0,7710,TPOP1Ad0611.pdf
4543,2006,12,VSP (VALLEY SP),3840,8,3848,1980,194.3,3902,TPOP1Ad0612.pdf
4544,2006,12,CCWF (CENTRAL CA WOMEN'S FAC),3861,3,3864,2004,192.8,3943,TPOP1Ad0612.pdf
4545,2006,12,"CRC (CAL REHAB CTR, WOMEN)",418,323,741,500,148.2,780,TPOP1Ad0612.pdf
4546,2006,12,CIW (CA INSTITUTION FOR WOMEN),2618,11,2629,1326,198.3,2687,TPOP1Ad0612.pdf
4547,2006,12,WSP (WASCO SP),5767,18,5785,2834,204.1,5717,TPOP1Ad0612.pdf
4548,2006,12,SCC (SIERRA CONSERVATION CENTER),6100,0,6100,3736,163.3,6215,TPOP1Ad0612.pdf
4549,2006,12,SBRN (SAN BRUNO CO. JAIL),110,0,110,60,183.3,60,TPOP1Ad0612.pdf
4550,2006,12,SVSP (SALINAS VALLEY SP),4601,0,4601,2298,200.2,4606,TPOP1Ad0612.pdf
4551,2006,12,RJD (RJ DONOVAN CORRECTIONAL FAC),4234,0,4234,2200,192.5,4756,TPOP1Ad0612.pdf
4552,2006,12,PVSP (PLEASANT VALLEY SP),5096,0,5096,2308,220.8,5112,TPOP1Ad0612.pdf
4553,2006,12,PBSP (PELICAN BAY SP),3520,0,3520,2252,156.3,3316,TPOP1Ad0612.pdf
4554,2006,12,NKSP (NORTH KERN SP),5447,7,5454,2692,202.6,5401,TPOP1Ad0612.pdf
4555,2006,12,MCSP (MULE CREEK SP),3965,0,3965,1700,233.2,4009,TPOP1Ad0612.pdf
4556,2006,12,KVSP (KERN VALLEY SP),4905,0,4905,2448,200.4,4946,TPOP1Ad0612.pdf
4557,2006,12,ISP (IRONWOOD SP),4842,0,4842,2200,220.1,4809,TPOP1Ad0612.pdf
4558,2006,12,HDSP (HIGH DESERT SP),4563,4,4567,2324,196.5,4706,TPOP1Ad0612.pdf
4559,2006,12,FOL (FOLSOM SP) (MALE),4079,0,4079,2236,182.4,4078,TPOP1Ad0612.pdf
4560,2006,12,DVI (DEUEL VOCATIONAL INSTITUTION),3972,11,3983,1787,222.9,3911,TPOP1Ad0612.pdf
4561,2006,12,CTF (CORRECTIONAL TRAINING FAC),7054,1,7055,3301,213.7,7127,TPOP1Ad0612.pdf
4562,2006,12,CVSP (CHUCKAWALLA VALLEY SP),4133,0,4133,1738,237.8,4292,TPOP1Ad0612.pdf
4563,2006,12,SATF (CA SUBSTANCE ABUSE TREAT FAC),7439,4,7443,3424,217.4,7593,TPOP1Ad0612.pdf
4564,2006,12,"SOL (CA SP, SOLANO)",6070,0,6070,2610,232.6,6083,TPOP1Ad0612.pdf
4565,2006,12,SQ (SAN QUENTIN SP),5178,5,5183,3109,166.7,5220,TPOP1Ad0612.pdf
4566,2006,12,"SAC (CA SP, SACRAMENTO)",3124,0,3124,1724,181.2,3253,TPOP1Ad0612.pdf
4567,2006,12,"LAC (CA SP, LOS ANGELES COUNTY)",4359,0,4359,2300,189.5,4658,TPOP1Ad0612.pdf
4568,2006,12,"COR (CA SP, CORCORAN)",5478,0,5478,3116,175.8,5450,TPOP1Ad0612.pdf
4569,2006,12,CEN (CENTINELA SP),4986,0,4986,2308,216.0,4956,TPOP1Ad0612.pdf
4570,2006,12,CAL (CALIPATRIA SP),4253,0,4253,2308,184.3,4318,TPOP1Ad0612.pdf
4571,2006,12,"CRC (CAL REHAB CTR, MEN)",3202,804,4006,1814,220.8,4000,TPOP1Ad0612.pdf
4572,2006,12,CMC (CA MEN'S COLONY),6509,0,6509,3840,169.5,6574,TPOP1Ad0612.pdf
4573,2006,12,CMF (CA MEDICAL FAC),3022,0,3022,2307,131.0,3316,TPOP1Ad0612.pdf
4574,2006,12,CIM (CA INSTITUTION FOR MEN),6462,18,6480,3207,202.1,6464,TPOP1Ad0612.pdf
4575,2006,12,CCI (CA CORRECTIONAL INSTITUTION),5845,0,5845,2757,212.0,5896,TPOP1Ad0612.pdf
4576,2006,12,CCC (CA CORRECTIONAL CENTER),6113,0,6113,3883,157.4,6174,TPOP1Ad0612.pdf
4577,2006,12,ASP (AVENAL SP),7591,0,7591,2920,260.0,7710,TPOP1Ad0612.pdf
4578,2007,1,VSP (VALLEY SP),3788,9,3797,1980,191.8,3902,TPOP1Ad0701.pdf
4579,2007,1,SBRN (SAN BRUNO CO. JAIL),1,0,1,60,1.7,60,TPOP1Ad0701.pdf
4580,2007,1,CCWF (CENTRAL CA WOMEN'S FAC),3884,2,3886,2004,193.9,3943,TPOP1Ad0701.pdf
4581,2007,1,"CRC (CAL REHAB CTR, WOMEN)",398,305,703,500,140.6,780,TPOP1Ad0701.pdf
4582,2007,1,CIW (CA INSTITUTION FOR WOMEN),2554,11,2565,1326,193.4,2687,TPOP1Ad0701.pdf
4583,2007,1,WSP (WASCO SP),6023,6,6029,2834,212.7,5717,TPOP1Ad0701.pdf
4584,2007,1,SCC (SIERRA CONSERVATION CENTER),6050,1,6051,3736,162.0,6215,TPOP1Ad0701.pdf
4585,2007,1,SBRN (SAN BRUNO CO. JAIL),106,0,106,60,176.7,60,TPOP1Ad0701.pdf
4586,2007,1,SVSP (SALINAS VALLEY SP),4558,0,4558,2298,198.3,4606,TPOP1Ad0701.pdf
4587,2007,1,RJD (RJ DONOVAN CORRECTIONAL FAC),4646,0,4646,2200,211.2,4756,TPOP1Ad0701.pdf
4588,2007,1,PVSP (PLEASANT VALLEY SP),5183,0,5183,2308,224.6,5112,TPOP1Ad0701.pdf
4589,2007,1,PBSP (PELICAN BAY SP),3493,0,3493,2252,155.1,3316,TPOP1Ad0701.pdf
4590,2007,1,NKSP (NORTH KERN SP),5426,4,5430,2692,201.7,5401,TPOP1Ad0701.pdf
4591,2007,1,MCSP (MULE CREEK SP),3940,0,3940,1700,231.8,4009,TPOP1Ad0701.pdf
4592,2007,1,KVSP (KERN VALLEY SP),4905,0,4905,2448,200.4,4946,TPOP1Ad0701.pdf
4593,2007,1,ISP (IRONWOOD SP),4760,0,4760,2200,216.4,4809,TPOP1Ad0701.pdf
4594,2007,1,HDSP (HIGH DESERT SP),4691,3,4694,2324,202.0,4706,TPOP1Ad0701.pdf
4595,2007,1,FOL (FOLSOM SP) (MALE),4047,0,4047,2236,181.0,4078,TPOP1Ad0701.pdf
4596,2007,1,DVI (DEUEL VOCATIONAL INSTITUTION),3880,21,3901,1787,218.3,3911,TPOP1Ad0701.pdf
4597,2007,1,CTF (CORRECTIONAL TRAINING FAC),7062,0,7062,3301,213.9,7127,TPOP1Ad0701.pdf
4598,2007,1,CVSP (CHUCKAWALLA VALLEY SP),4027,0,4027,1738,231.7,4292,TPOP1Ad0701.pdf
4599,2007,1,SATF (CA SUBSTANCE ABUSE TREAT FAC),7461,3,7464,3424,218.0,7593,TPOP1Ad0701.pdf
4600,2007,1,"SOL (CA SP, SOLANO)",6001,0,6001,2610,229.9,6083,TPOP1Ad0701.pdf
4601,2007,1,SQ (SAN QUENTIN SP),5141,5,5146,3109,165.5,5220,TPOP1Ad0701.pdf
4602,2007,1,"SAC (CA SP, SACRAMENTO)",3091,0,3091,1724,179.3,3253,TPOP1Ad0701.pdf
4603,2007,1,"LAC (CA SP, LOS ANGELES COUNTY)",4358,0,4358,2300,189.5,4658,TPOP1Ad0701.pdf
4604,2007,1,"COR (CA SP, CORCORAN)",5421,0,5421,3116,174.0,5450,TPOP1Ad0701.pdf
4605,2007,1,CEN (CENTINELA SP),4963,0,4963,2308,215.0,4956,TPOP1Ad0701.pdf
4606,2007,1,CAL (CALIPATRIA SP),4287,0,4287,2308,185.7,4318,TPOP1Ad0701.pdf
4607,2007,1,"CRC (CAL REHAB CTR, MEN)",3067,820,3887,1814,214.3,4000,TPOP1Ad0701.pdf
4608,2007,1,CMC (CA MEN'S COLONY),6489,0,6489,3840,169.0,6574,TPOP1Ad0701.pdf
4609,2007,1,CMF (CA MEDICAL FAC),3040,0,3040,2307,131.8,3316,TPOP1Ad0701.pdf
4610,2007,1,CIM (CA INSTITUTION FOR MEN),6407,12,6419,3207,200.2,6464,TPOP1Ad0701.pdf
4611,2007,1,CCI (CA CORRECTIONAL INSTITUTION),5820,1,5821,2757,211.1,5896,TPOP1Ad0701.pdf
4612,2007,1,CCC (CA CORRECTIONAL CENTER),5973,0,5973,3883,153.8,6174,TPOP1Ad0701.pdf
4613,2007,1,ASP (AVENAL SP),7483,0,7483,2920,256.3,7710,TPOP1Ad0701.pdf
4614,2007,2,VSP (VALLEY SP),3882,16,3898,1980,196.9,3902,TPOP1Ad0702.pdf
4615,2007,2,CCWF (CENTRAL CA WOMEN'S FAC),3876,6,3882,2004,193.7,3943,TPOP1Ad0702.pdf
4616,2007,2,"CRC (CAL REHAB CTR, WOMEN)",343,317,660,500,132.0,780,TPOP1Ad0702.pdf
4617,2007,2,CIW (CA INSTITUTION FOR WOMEN),2595,6,2601,1326,196.2,2687,TPOP1Ad0702.pdf
4618,2007,2,WSP (WASCO SP),6018,12,6030,2834,212.8,5717,TPOP1Ad0702.pdf
4619,2007,2,SCC (SIERRA CONSERVATION CENTER),6301,0,6301,3736,168.7,6215,TPOP1Ad0702.pdf
4620,2007,2,SBRN (SAN BRUNO CO. JAIL),81,0,81,60,135.0,60,TPOP1Ad0702.pdf
4621,2007,2,SVSP (SALINAS VALLEY SP),4534,0,4534,2298,197.3,4606,TPOP1Ad0702.pdf
4622,2007,2,RJD (RJ DONOVAN CORRECTIONAL FAC),4735,0,4735,2200,215.2,4756,TPOP1Ad0702.pdf
4623,2007,2,PVSP (PLEASANT VALLEY SP),5235,0,5235,2308,226.8,5112,TPOP1Ad0702.pdf
4624,2007,2,PBSP (PELICAN BAY SP),3493,0,3493,2252,155.1,3316,TPOP1Ad0702.pdf
4625,2007,2,NKSP (NORTH KERN SP),5464,0,5464,2692,203.0,5401,TPOP1Ad0702.pdf
4626,2007,2,MCSP (MULE CREEK SP),3913,0,3913,1700,230.2,4009,TPOP1Ad0702.pdf
4627,2007,2,KVSP (KERN VALLEY SP),4949,0,4949,2448,202.2,4946,TPOP1Ad0702.pdf
4628,2007,2,ISP (IRONWOOD SP),4727,0,4727,2200,214.9,4809,TPOP1Ad0702.pdf
4629,2007,2,HDSP (HIGH DESERT SP),4584,2,4586,2324,197.3,4706,TPOP1Ad0702.pdf
4630,2007,2,FOL (FOLSOM SP) (MALE),4040,0,4040,2236,180.7,4078,TPOP1Ad0702.pdf
4631,2007,2,DVI (DEUEL VOCATIONAL INSTITUTION),3873,13,3886,1787,217.5,3911,TPOP1Ad0702.pdf
4632,2007,2,CTF (CORRECTIONAL TRAINING FAC),6983,3,6986,3301,211.6,7127,TPOP1Ad0702.pdf
4633,2007,2,CVSP (CHUCKAWALLA VALLEY SP),4149,0,4149,1738,238.7,4292,TPOP1Ad0702.pdf
4634,2007,2,SATF (CA SUBSTANCE ABUSE TREAT FAC),7381,4,7385,3424,215.7,7593,TPOP1Ad0702.pdf
4635,2007,2,"SOL (CA SP, SOLANO)",6057,0,6057,2610,232.1,6083,TPOP1Ad0702.pdf
4636,2007,2,SQ (SAN QUENTIN SP),5188,7,5195,3109,167.1,5220,TPOP1Ad0702.pdf
4637,2007,2,"SAC (CA SP, SACRAMENTO)",3147,0,3147,1724,182.5,3253,TPOP1Ad0702.pdf
4638,2007,2,"LAC (CA SP, LOS ANGELES COUNTY)",4373,0,4373,2300,190.1,4658,TPOP1Ad0702.pdf
4639,2007,2,"COR (CA SP, CORCORAN)",5356,1,5357,3116,171.9,5450,TPOP1Ad0702.pdf
4640,2007,2,CEN (CENTINELA SP),4956,0,4956,2308,214.7,4956,TPOP1Ad0702.pdf
4641,2007,2,CAL (CALIPATRIA SP),4214,0,4214,2308,182.6,4318,TPOP1Ad0702.pdf
4642,2007,2,"CRC (CAL REHAB CTR, MEN)",3095,783,3878,1814,213.8,4000,TPOP1Ad0702.pdf
4643,2007,2,CMC (CA MEN'S COLONY),6440,0,6440,3840,167.7,6574,TPOP1Ad0702.pdf
4644,2007,2,CMF (CA MEDICAL FAC),3011,0,3011,2307,130.5,3316,TPOP1Ad0702.pdf
4645,2007,2,CIM (CA INSTITUTION FOR MEN),6322,12,6334,3207,197.5,6464,TPOP1Ad0702.pdf
4646,2007,2,CCI (CA CORRECTIONAL INSTITUTION),5793,3,5796,2757,210.2,5896,TPOP1Ad0702.pdf
4647,2007,2,CCC (CA CORRECTIONAL CENTER),5949,0,5949,3883,153.2,6174,TPOP1Ad0702.pdf
4648,2007,2,ASP (AVENAL SP),7512,0,7512,2920,257.3,7710,TPOP1Ad0702.pdf
4649,2007,3,VSP (VALLEY SP),3849,22,3871,1980,195.5,3902,TPOP1Ad0703.pdf
4650,2007,3,CCWF (CENTRAL CA WOMEN'S FAC),3943,4,3947,2004,197.0,3943,TPOP1Ad0703.pdf
4651,2007,3,"CRC (CAL REHAB CTR, WOMEN)",240,294,534,500,106.8,780,TPOP1Ad0703.pdf
4652,2007,3,CIW (CA INSTITUTION FOR WOMEN),2661,18,2679,1326,202.0,2687,TPOP1Ad0703.pdf
4653,2007,3,WSP (WASCO SP),5929,12,5941,2834,209.6,5717,TPOP1Ad0703.pdf
4654,2007,3,SCC (SIERRA CONSERVATION CENTER),6219,0,6219,3736,166.5,6215,TPOP1Ad0703.pdf
4655,2007,3,SBRN (SAN BRUNO CO. JAIL),75,0,75,60,125.0,60,TPOP1Ad0703.pdf
4656,2007,3,SVSP (SALINAS VALLEY SP),4740,0,4740,2298,206.3,4606,TPOP1Ad0703.pdf
4657,2007,3,RJD (RJ DONOVAN CORRECTIONAL FAC),4731,0,4731,3302,143.3,5858,TPOP1Ad0703.pdf
4658,2007,3,PVSP (PLEASANT VALLEY SP),5155,0,5155,2308,223.4,5112,TPOP1Ad0703.pdf
4659,2007,3,PBSP (PELICAN BAY SP),3470,0,3470,2252,154.1,3316,TPOP1Ad0703.pdf
4660,2007,3,NKSP (NORTH KERN SP),5444,7,5451,2692,202.5,5401,TPOP1Ad0703.pdf
4661,2007,3,MCSP (MULE CREEK SP),3902,0,3902,1700,229.5,4009,TPOP1Ad0703.pdf
4662,2007,3,KVSP (KERN VALLEY SP),4939,0,4939,2448,201.8,4946,TPOP1Ad0703.pdf
4663,2007,3,ISP (IRONWOOD SP),4672,0,4672,2200,212.4,4809,TPOP1Ad0703.pdf
4664,2007,3,HDSP (HIGH DESERT SP),4672,7,4679,2324,201.3,4706,TPOP1Ad0703.pdf
4665,2007,3,FOL (FOLSOM SP) (MALE),4089,0,4089,2236,182.9,4078,TPOP1Ad0703.pdf
4666,2007,3,DVI (DEUEL VOCATIONAL INSTITUTION),3865,7,3872,1787,216.7,3911,TPOP1Ad0703.pdf
4667,2007,3,CTF (CORRECTIONAL TRAINING FAC),7074,0,7074,3301,214.3,7127,TPOP1Ad0703.pdf
4668,2007,3,CVSP (CHUCKAWALLA VALLEY SP),3780,0,3780,1738,217.5,4292,TPOP1Ad0703.pdf
4669,2007,3,SATF (CA SUBSTANCE ABUSE TREAT FAC),7340,2,7342,3424,214.4,7593,TPOP1Ad0703.pdf
4670,2007,3,"SOL (CA SP, SOLANO)",6056,0,6056,2610,232.0,6083,TPOP1Ad0703.pdf
4671,2007,3,SQ (SAN QUENTIN SP),5215,4,5219,3109,167.9,5220,TPOP1Ad0703.pdf
4672,2007,3,"SAC (CA SP, SACRAMENTO)",3091,0,3091,1724,179.3,3253,TPOP1Ad0703.pdf
4673,2007,3,"LAC (CA SP, LOS ANGELES COUNTY)",4683,0,4683,2300,203.6,4658,TPOP1Ad0703.pdf
4674,2007,3,"COR (CA SP, CORCORAN)",5412,1,5413,3116,173.7,5450,TPOP1Ad0703.pdf
4675,2007,3,CEN (CENTINELA SP),4914,0,4914,2308,212.9,4956,TPOP1Ad0703.pdf
4676,2007,3,CAL (CALIPATRIA SP),4161,0,4161,2308,180.3,4318,TPOP1Ad0703.pdf
4677,2007,3,"CRC (CAL REHAB CTR, MEN)",3236,776,4012,1814,221.2,4000,TPOP1Ad0703.pdf
4678,2007,3,CMC (CA MEN'S COLONY),6511,0,6511,3840,169.6,6574,TPOP1Ad0703.pdf
4679,2007,3,CMF (CA MEDICAL FAC),3037,0,3037,2307,131.6,3316,TPOP1Ad0703.pdf
4680,2007,3,CIM (CA INSTITUTION FOR MEN),6492,13,6505,3207,202.8,6464,TPOP1Ad0703.pdf
4681,2007,3,CCI (CA CORRECTIONAL INSTITUTION),5875,4,5879,2757,213.2,5896,TPOP1Ad0703.pdf
4682,2007,3,CCC (CA CORRECTIONAL CENTER),5974,0,5974,3883,153.9,6174,TPOP1Ad0703.pdf
4683,2007,3,ASP (AVENAL SP),7619,0,7619,2920,260.9,7710,TPOP1Ad0703.pdf
4684,2007,4,VSP (VALLEY SP),3856,13,3869,1980,195.4,3902,TPOP1Ad0704.pdf
4685,2007,4,CCWF (CENTRAL CA WOMEN'S FAC),4095,3,4098,2004,204.5,3943,TPOP1Ad0704.pdf
4686,2007,4,"CRC (CAL REHAB CTR, WOMEN)",222,284,506,500,101.2,780,TPOP1Ad0704.pdf
4687,2007,4,CIW (CA INSTITUTION FOR WOMEN),2496,17,2513,1326,189.5,2687,TPOP1Ad0704.pdf
4688,2007,4,WSP (WASCO SP),5894,13,5907,2834,208.4,5717,TPOP1Ad0704.pdf
4689,2007,4,SCC (SIERRA CONSERVATION CENTER),6129,0,6129,3736,164.1,6215,TPOP1Ad0704.pdf
4690,2007,4,SBRN (SAN BRUNO CO. JAIL),55,0,55,60,91.7,60,TPOP1Ad0704.pdf
4691,2007,4,SVSP (SALINAS VALLEY SP),4750,0,4750,2298,206.7,4606,TPOP1Ad0704.pdf
4692,2007,4,RJD (RJ DONOVAN CORRECTIONAL FAC),4662,0,4662,3302,141.2,5858,TPOP1Ad0704.pdf
4693,2007,4,PVSP (PLEASANT VALLEY SP),5204,0,5204,2308,225.5,5112,TPOP1Ad0704.pdf
4694,2007,4,PBSP (PELICAN BAY SP),3436,0,3436,2252,152.6,3316,TPOP1Ad0704.pdf
4695,2007,4,NKSP (NORTH KERN SP),5388,6,5394,2692,200.4,5401,TPOP1Ad0704.pdf
4696,2007,4,MCSP (MULE CREEK SP),3777,0,3777,1700,222.2,4009,TPOP1Ad0704.pdf
4697,2007,4,KVSP (KERN VALLEY SP),5000,0,5000,2448,204.2,4946,TPOP1Ad0704.pdf
4698,2007,4,ISP (IRONWOOD SP),4676,0,4676,2200,212.5,4809,TPOP1Ad0704.pdf
4699,2007,4,HDSP (HIGH DESERT SP),4619,4,4623,2324,198.9,4706,TPOP1Ad0704.pdf
4700,2007,4,FOL (FOLSOM SP) (MALE),4049,1,4050,2236,181.1,4078,TPOP1Ad0704.pdf
4701,2007,4,DVI (DEUEL VOCATIONAL INSTITUTION),3755,11,3766,1787,210.7,3911,TPOP1Ad0704.pdf
4702,2007,4,CTF (CORRECTIONAL TRAINING FAC),7153,0,7153,3301,216.7,7127,TPOP1Ad0704.pdf
4703,2007,4,CVSP (CHUCKAWALLA VALLEY SP),4050,0,4050,1738,233.0,4292,TPOP1Ad0704.pdf
4704,2007,4,SATF (CA SUBSTANCE ABUSE TREAT FAC),7351,2,7353,3424,214.7,7593,TPOP1Ad0704.pdf
4705,2007,4,"SOL (CA SP, SOLANO)",6017,0,6017,2610,230.5,6083,TPOP1Ad0704.pdf
4706,2007,4,SQ (SAN QUENTIN SP),5303,9,5312,3109,170.9,5220,TPOP1Ad0704.pdf
4707,2007,4,"SAC (CA SP, SACRAMENTO)",3166,0,3166,1724,183.6,3253,TPOP1Ad0704.pdf
4708,2007,4,"LAC (CA SP, LOS ANGELES COUNTY)",4691,0,4691,2300,204.0,4658,TPOP1Ad0704.pdf
4709,2007,4,"COR (CA SP, CORCORAN)",5423,1,5424,3116,174.1,5450,TPOP1Ad0704.pdf
4710,2007,4,CEN (CENTINELA SP),4861,0,4861,2308,210.6,4956,TPOP1Ad0704.pdf
4711,2007,4,CAL (CALIPATRIA SP),4205,0,4205,2308,182.2,4318,TPOP1Ad0704.pdf
4712,2007,4,"CRC (CAL REHAB CTR, MEN)",3236,747,3983,1814,219.6,4000,TPOP1Ad0704.pdf
4713,2007,4,CMC (CA MEN'S COLONY),6524,0,6524,3840,169.9,6574,TPOP1Ad0704.pdf
4714,2007,4,CMF (CA MEDICAL FAC),2996,0,2996,2307,129.9,3316,TPOP1Ad0704.pdf
4715,2007,4,CIM (CA INSTITUTION FOR MEN),6517,17,6534,3207,203.7,6464,TPOP1Ad0704.pdf
4716,2007,4,CCI (CA CORRECTIONAL INSTITUTION),5835,2,5837,2757,211.7,5896,TPOP1Ad0704.pdf
4717,2007,4,CCC (CA CORRECTIONAL CENTER),6073,0,6073,3883,156.4,6174,TPOP1Ad0704.pdf
4718,2007,4,ASP (AVENAL SP),7610,0,7610,2920,260.6,7710,TPOP1Ad0704.pdf
4719,2007,5,VSP (VALLEY SP),4167,11,4178,1980,211.0,3902,TPOP1Ad0705.pdf
4720,2007,5,CCWF (CENTRAL CA WOMEN'S FAC),4184,4,4188,2004,209.0,3943,TPOP1Ad0705.pdf
4721,2007,5,"CRC (CAL REHAB CTR, WOMEN)",93,269,362,500,72.4,780,TPOP1Ad0705.pdf
4722,2007,5,CIW (CA INSTITUTION FOR WOMEN),2359,12,2371,1326,178.8,2687,TPOP1Ad0705.pdf
4723,2007,5,WSP (WASCO SP),5923,11,5934,2834,209.4,5717,TPOP1Ad0705.pdf
4724,2007,5,SCC (SIERRA CONSERVATION CENTER),6200,0,6200,3736,166.0,6215,TPOP1Ad0705.pdf
4725,2007,5,SBRN (SAN BRUNO CO. JAIL),42,0,42,60,70.0,60,TPOP1Ad0705.pdf
4726,2007,5,SVSP (SALINAS VALLEY SP),4763,1,4764,2298,207.3,4606,TPOP1Ad0705.pdf
4727,2007,5,RJD (RJ DONOVAN CORRECTIONAL FAC),4637,0,4637,3302,140.4,5858,TPOP1Ad0705.pdf
4728,2007,5,PVSP (PLEASANT VALLEY SP),5196,0,5196,2308,225.1,5112,TPOP1Ad0705.pdf
4729,2007,5,PBSP (PELICAN BAY SP),3454,0,3454,2252,153.4,3316,TPOP1Ad0705.pdf
4730,2007,5,NKSP (NORTH KERN SP),5472,4,5476,2692,203.4,5401,TPOP1Ad0705.pdf
4731,2007,5,MCSP (MULE CREEK SP),3787,0,3787,1700,222.8,4009,TPOP1Ad0705.pdf
4732,2007,5,KVSP (KERN VALLEY SP),4874,0,4874,2448,199.1,4946,TPOP1Ad0705.pdf
4733,2007,5,ISP (IRONWOOD SP),4838,0,4838,2200,219.9,4809,TPOP1Ad0705.pdf
4734,2007,5,HDSP (HIGH DESERT SP),4676,10,4686,2324,201.6,4706,TPOP1Ad0705.pdf
4735,2007,5,FOL (FOLSOM SP) (MALE),4121,0,4121,2236,184.3,4078,TPOP1Ad0705.pdf
4736,2007,5,DVI (DEUEL VOCATIONAL INSTITUTION),3818,5,3823,1787,213.9,3911,TPOP1Ad0705.pdf
4737,2007,5,CTF (CORRECTIONAL TRAINING FAC),6998,0,6998,3301,212.0,7127,TPOP1Ad0705.pdf
4738,2007,5,CVSP (CHUCKAWALLA VALLEY SP),4153,0,4153,1738,239.0,4292,TPOP1Ad0705.pdf
4739,2007,5,SATF (CA SUBSTANCE ABUSE TREAT FAC),7328,2,7330,3424,214.1,7593,TPOP1Ad0705.pdf
4740,2007,5,"SOL (CA SP, SOLANO)",6013,0,6013,2610,230.4,6083,TPOP1Ad0705.pdf
4741,2007,5,SQ (SAN QUENTIN SP),5296,7,5303,3109,170.6,5220,TPOP1Ad0705.pdf
4742,2007,5,"SAC (CA SP, SACRAMENTO)",3192,0,3192,1724,185.2,3253,TPOP1Ad0705.pdf
4743,2007,5,"LAC (CA SP, LOS ANGELES COUNTY)",4722,0,4722,2300,205.3,4658,TPOP1Ad0705.pdf
4744,2007,5,"COR (CA SP, CORCORAN)",5521,1,5522,3116,177.2,5450,TPOP1Ad0705.pdf
4745,2007,5,CEN (CENTINELA SP),4728,0,4728,2308,204.9,4956,TPOP1Ad0705.pdf
4746,2007,5,CAL (CALIPATRIA SP),4234,0,4234,2308,183.4,4318,TPOP1Ad0705.pdf
4747,2007,5,"CRC (CAL REHAB CTR, MEN)",3247,731,3978,1814,219.3,4000,TPOP1Ad0705.pdf
4748,2007,5,CMC (CA MEN'S COLONY),6540,0,6540,3840,170.3,6574,TPOP1Ad0705.pdf
4749,2007,5,CMF (CA MEDICAL FAC),3030,0,3030,2307,131.3,3316,TPOP1Ad0705.pdf
4750,2007,5,CIM (CA INSTITUTION FOR MEN),6391,17,6408,3207,199.8,6464,TPOP1Ad0705.pdf
4751,2007,5,CCI (CA CORRECTIONAL INSTITUTION),5929,1,5930,2757,215.1,5896,TPOP1Ad0705.pdf
4752,2007,5,CCC (CA CORRECTIONAL CENTER),6220,0,6220,3883,160.2,6174,TPOP1Ad0705.pdf
4753,2007,5,ASP (AVENAL SP),7617,0,7617,2920,260.9,7710,TPOP1Ad0705.pdf
4754,2007,6,VSP (VALLEY SP),4266,15,4281,1980,216.2,3902,TPOP1Ad0706.pdf
4755,2007,6,CCWF (CENTRAL CA WOMEN'S FAC),4289,6,4295,2004,214.3,3943,TPOP1Ad0706.pdf
4756,2007,6,"CRC (CAL REHAB CTR, WOMEN)",5,2,7,500,1.4,780,TPOP1Ad0706.pdf
4757,2007,6,CIW (CA INSTITUTION FOR WOMEN),2279,258,2537,1326,191.3,2687,TPOP1Ad0706.pdf
4758,2007,6,WSP (WASCO SP),5956,15,5971,2834,210.7,5717,TPOP1Ad0706.pdf
4759,2007,6,SCC (SIERRA CONSERVATION CENTER),5972,0,5972,3736,159.9,6215,TPOP1Ad0706.pdf
4760,2007,6,SBRN (SAN BRUNO CO. JAIL),35,0,35,60,58.3,60,TPOP1Ad0706.pdf
4761,2007,6,SVSP (SALINAS VALLEY SP),4676,1,4677,2298,203.5,4606,TPOP1Ad0706.pdf
4762,2007,6,RJD (RJ DONOVAN CORRECTIONAL FAC),4715,0,4715,3302,142.8,5858,TPOP1Ad0706.pdf
4763,2007,6,PVSP (PLEASANT VALLEY SP),5330,0,5330,2308,230.9,5112,TPOP1Ad0706.pdf
4764,2007,6,PBSP (PELICAN BAY SP),3464,0,3464,2252,153.8,3316,TPOP1Ad0706.pdf
4765,2007,6,NKSP (NORTH KERN SP),5433,7,5440,2692,202.1,5401,TPOP1Ad0706.pdf
4766,2007,6,MCSP (MULE CREEK SP),3783,0,3783,1700,222.5,4009,TPOP1Ad0706.pdf
